IMDB ID,Title,Year,Date Published,Genre,Duration,Country,Language,Director,Writer,Production Company,Actors,Avg Rating,# of Ratings,Lifetime_Gross,Lifetime Gross - Adjusted ($),Decade
tt0106868,A Far Off Place,1993,1993-08-20,"Adventure, Drama, Family",100,"USA, UK",English,Mikael Salomon,"Laurens van der Post, Robert Caswell",Walt Disney Pictures,"Reese Witherspoon, Ethan Embry, Jack Thompson, Sarel Bok, Robert John Burke, Patricia Kalember, Daniel Gerroll, Maximilian Schell, Miles Anderson, Fidelis Cheza, Taffy Chihota, Anthony Chinyanga, Brian Cooper, Magdalene Damas, John Indi",6.6,3188,"$12,890,752.00","$22,401,093.86",1990-1999
tt0106873,Fatal Instinct,1993,1993-10-29,"Comedy, Crime, Thriller",91,USA,"English, Yiddish",Carl Reiner,David O'Malley,Metro-Goldwyn-Mayer (MGM),"Armand Assante, Sherilyn Fenn, Kate Nelligan, Sean Young, Christopher McDonald, James Remar, Tony Randall, Clarence Clemons, Michael Cumpsty, John Witherspoon, Blake Clark, Edward Blanchard, David Greenlee, Tim Frisbie, Michael MacCleod",5.8,6421,"$7,839,327.00","$13,622,905.78",1990-1999
tt0106877,Father Hood,1993,1993-08-27,"Adventure, Comedy, Drama",95,USA,English,Darrell Roodt,Scott Spencer,Hollywood Pictures,"Patrick Swayze, Halle Berry, Sabrina Lloyd, Brian Bonsall, Michael Ironside, Diane Ladd, Bob Gunton, Adrienne Barbeau, Georgann Johnson, Marvin J. McIntyre, William Bumiller, Vanessa Marquez, Martha Velez, Ray DeMattis, Josh Lucas",4.9,2685,"$3,418,141.00","$5,939,924.79",1990-1999
tt0106881,Fearless,1993,1993-11-05,"Drama, Thriller",122,USA,English,Peter Weir,"Rafael Yglesias, Rafael Yglesias",Spring Creek Productions,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro, Benicio Del Toro, Deirdre O'Connell, John de Lancie, Spencer Vrooman, Dano Cerny, Eve Roberts, Robin Pearson Rose, Debra Monk, Cynthia Mace, Randle Mell",7.1,20124,"$6,995,302.00","$12,156,188.92",1990-1999
tt0106912,Fire in the Sky,1993,1993-03-12,"Biography, Drama, Fantasy",109,USA,English,Robert Lieberman,"Travis Walton, Tracy Tormé",Paramount Pictures,"D.B. Sweeney, Robert Patrick, Craig Sheffer, Peter Berg, Henry Thomas, Bradley Gregg, Noble Willingham, Kathleen Wilhoite, James Garner, Georgia Emelin, Scott MacDonald, Wayne Grace, Kenneth White, Robert Covarrubias, Bruce Wright",6.6,19771,"$19,885,552.00","$34,556,410.42",1990-1999
tt0106918,The Firm,1993,1993-09-10,"Drama, Mystery, Thriller",154,USA,English,Sydney Pollack,"John Grisham, David Rabe",Davis Entertainment,"Tom Cruise, Jeanne Tripplehorn, Gene Hackman, Hal Holbrook, Terry Kinney, Wilford Brimley, Ed Harris, Holly Hunter, David Strathairn, Gary Busey, Steven Hill, Tobin Bell, Barbara Garrick, Jerry Hardin, Paul Calderon",6.8,108953,"$158,348,367.00","$275,172,203.41",1990-1999
tt0106926,Flesh and Bone,1993,1993-11-05,"Drama, Mystery, Romance",126,USA,English,Steve Kloves,Steve Kloves,Mirage Enterprises,"Julia McNeal, Ron Kuhlman, Jerry Swindall, Ryan Bohls, James Caan, Dennis Quaid, Ez Perez, Craig Erickson, Barbara Alyn Woods, Gwyneth Paltrow, Joe Berryman, Meg Ryan, Scott Wilson, James N. Harrell, Gerardo Johnson",6.2,4627,"$9,709,451.00","$16,872,741.26",1990-1999
tt0106941,For Love or Money,1993,1993-11-19,"Comedy, Drama, Romance",96,USA,English,Barry Sonnenfeld,"Mark Rosenthal, Lawrence Konner",Universal Pictures,"Michael J. Fox, Gabrielle Anwar, Anthony Higgins, Michael Tucker, Bob Balaban, Isaac Mizrahi, Patrick Breen, Udo Kier, Simon Jones, Dianne Brill, Dan Hedaya, Susan Blommaert, Fyvush Finkel, Mike Moyer, Saverio Guerra",6.2,11295,"$11,146,270.00","$19,369,594.61",1990-1999
tt0106965,Free Willy,1993,1994-03-25,"Adventure, Drama, Family",112,"USA, France, Mexico",English,Simon Wincer,"Keith Walker, Keith Walker",Warner Bros.,"Jason James Richter, Lori Petty, Jayne Atkinson, August Schellenberg, Michael Madsen, Michael Ironside, Richard Riehle, Mykelti Williamson, Michael Bacall, Danielle Harris, Isaiah Malone, Betsy Toll, Rob Sample, Merrilyn Jones, Mickey Gaines",5.9,64262,"$77,698,625.00","$135,021,928.22",1990-1999
tt0106977,The Fugitive,1993,1993-09-24,"Action, Crime, Drama",130,USA,"English, Polish, Spanish",Andrew Davis,"Jeb Stuart, David Twohy",Warner Bros.,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore, Joe Pantoliano, Andreas Katsulas, Jeroen Krabbé, Daniel Roebuck, L. Scott Caldwell, Tom Wood, Ron Dean, Joseph F. Kosala, Miguel Nino, John Drummond, Tony Fosco",7.8,250261,"$183,875,760.00","$319,532,806.00",1990-1999
tt0107004,Geronimo: An American Legend,1993,1993-12-10,"Drama, History, Western",115,USA,"English, Apache languages",Walter Hill,"John Milius, John Milius",Columbia Pictures,"Jason Patric, Gene Hackman, Robert Duvall, Wes Studi, Matt Damon, Rodney A. Grant, Kevin Tighe, Steve Reevis, Carlos Palomino, Victor Aaron, Stuart Proud Eagle Grant, Stephen McHattie, John Finn, Lee de Broux, Rino Thunder",6.5,8237,"$18,635,620.00","$32,384,322.71",1990-1999
tt0107007,Gettysburg,1993,1993-10-08,"Drama, History, War",271,USA,English,Ron Maxwell,"Michael Shaara, Ron Maxwell",TriStar Television,"Tom Berenger, Martin Sheen, Stephen Lang, Richard Jordan, Andrew Prine, Cooper Huckabee, Patrick Gorman, Bo Brinkman, James Lancaster, William Morgan Sheppard, Kieran Mulroney, James Patrick Stuart, Tim Ruddy, Royce D. Applegate, Ivan Kane",7.6,24841,"$10,769,960.00","$18,715,656.37",1990-1999
tt0107009,Ghost in the Machine,1993,1993-12-29,"Horror, Sci-Fi, Thriller",95,USA,English,Rachel Talalay,"William Davies, William Osborne",Twentieth Century Fox,"Karen Allen, Chris Mulkey, Ted Marcoux, Wil Horneff, Jessica Walter, Brandon Quintin Adams, Rick Ducommun, Nancy Fish, Jack Laufer, Shevonne Durkin, Richard McKenzie, Mimi Lieber, Mickey Gilbert, Ken Thorley, Carl Gabriel Yorke",4.5,3104,"$5,086,909.00","$8,839,850.92",1990-1999
tt0107034,The Good Son,1993,1993-09-24,"Drama, Thriller",87,USA,English,Joseph Ruben,Ian McEwan,Twentieth Century Fox,"Macaulay Culkin, Elijah Wood, Wendy Crewson, David Morse, Daniel Hugh Kelly, Jacqueline Brookes, Quinn Culkin, Ashley Crow, Guy Strauss, Keith Brava, Jerem Goodwin, Andria Hall, Bobby Huber, Mark Stefanich, Susan Hopper",6.4,34353,"$44,789,789.00","$77,834,114.51",1990-1999
tt0107048,Groundhog Day,1993,1993-05-07,"Comedy, Fantasy, Romance",101,USA,"English, French, Italian",Harold Ramis,"Danny Rubin, Harold Ramis",Columbia Pictures,"Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky, Brian Doyle-Murray, Marita Geraghty, Angela Paton, Rick Ducommun, Rick Overton, Robin Duke, Carol Bivins, Willie Garson, Ken Hudson Campbell, Les Podewell, Rod Sell",8.0,550217,"$70,906,973.00","$123,219,635.08",1990-1999
tt0107050,Grumpy Old Men,1993,1994-05-27,"Comedy, Drama, Romance",103,USA,English,Donald Petrie,Mark Steven Johnson,John Davis,"Jack Lemmon, Walter Matthau, Ann-Margret, Burgess Meredith, Daryl Hannah, Kevin Pollak, Ossie Davis, Buck Henry, Christopher McDonald, Steve Cochran, Joe Howard, Isabell O'Connor, Buffy Sedlachek, John Carroll Lynch, Charles Brin",7.0,40577,"$70,172,621.00","$121,943,504.09",1990-1999
tt0107057,Guilty as Sin,1993,1993-06-04,"Crime, Drama, Thriller",107,USA,English,Sidney Lumet,Larry Cohen,Hollywood Pictures,"Rebecca De Mornay, Don Johnson, Stephen Lang, Jack Warden, Dana Ivey, Ron White, Norma Dell'Agnese, Sean McCann, Luis Guzmán, Robert Kennedy, James Blendick, Tom Butler, Christina Grace, Lynne Cormack, Barbara Eve Harris",5.6,4419,"$22,866,222.00","$39,736,113.55",1990-1999
tt0107076,Hard Target,1993,1993-11-26,"Action, Adventure, Drama",97,USA,"English, French",John Woo,Chuck Pfarrer,Universal Pictures,"Chuck Pfarrer, Robert Apisa, Arnold Vosloo, Lance Henriksen, Douglas Rye, Mike Leinert, Yancy Butler, Lenore Banks, Willie C. Carpenter, Jean-Claude Van Damme, Barbara Tasker, Kasi Lemmons, Randy Cheramie, Eliott Keener, Robert Pavlovich",6.2,41657,"$32,589,677.00","$56,633,190.47",1990-1999
tt0107088,The Hawk,1993,1993-12-03,"Drama, Thriller",88,UK,English,David Hayman,"Peter Ransley, Peter Ransley",British Broadcasting Corporation (BBC),"Daryl Webster, Thomas Taplin, Joshua Taplin, David Harewood, Clive Russell, Pooky Quesnel, Marie Hamer, Helen Mirren, Christopher Madin, George Costigan, Rosemary Leach, Owen Teale, Melanie Hill, Helen Ryan, John Duttine",5.4,310,"$8,906.00","$15,476.53",1990-1999
tt0107090,Hear No Evil,1993,1993-03-26,Thriller,97,USA,English,Robert Greenwald,"Randall M. Badat, Danny Rubin",Twentieth Century Fox,"Marlee Matlin, D.B. Sweeney, Martin Sheen, John C. McGinley, Christina Carlisi, Greg Wayne Elam, Charley Lang, Marge Redmond, Billie Worley, George Rankins, Karen Trumbo, Candice Kingrey, Mary Marsh, Ron Graybeal, Bill Pugin",5.0,1018,"$5,679,569.00","$9,869,754.55",1990-1999
tt0107091,Heart and Souls,1993,1993-08-13,"Comedy, Drama, Fantasy",104,USA,English,Ron Underwood,"Gregory Hansen, Gregory Hansen",Universal Pictures,"Robert Downey Jr., Charles Grodin, Alfre Woodard, Kyra Sedgwick, Tom Sizemore, David Paymer, Elisabeth Shue, Bill Calvert, Lisa Lucas, Shannon Orrock, Michael Zebulon, Chasiti Hampton, Wanya Green, Janet MacLachlan, Javar David Levingston",6.9,15279,"$16,589,540.00","$28,828,717.10",1990-1999
tt0107107,Hexed,1993,1993-01-22,"Comedy, Crime, Horror",90,USA,English,Alan Spencer,Alan Spencer,Price Entertainment,"Arye Gross, Claudia Christian, Adrienne Shelly, Ray Baker, R. Lee Ermey, Michael E. Knight, Robin Curtis, Brandis Kemp, Norman Fell, Pamela Roylance, Billy Eugene Jones, John S. Davies, Fred Mata, Marilyn Staley, Julio Cesar Cedillo",5.6,1478,"$2,786,807.00","$4,842,814.85",1990-1999
tt0107120,Hocus Pocus,1993,1993-10-22,"Comedy, Family, Fantasy",96,USA,"English, French",Kenny Ortega,"David Kirschner, Mick Garris",Walt Disney Pictures,"Bette Midler, Sarah Jessica Parker, Kathy Najimy, Omri Katz, Thora Birch, Vinessa Shaw, Amanda Shepherd, Larry Bagby, Tobias Jelinek, Stephanie Faracy, Charles Rocket, Doug Jones, Karyn Malchus, Sean Murray, Steve Voboril",6.8,88076,"$39,514,713.00","$68,667,273.61",1990-1999
tt0107130,A Home of Our Own,1993,1993-11-05,"Biography, Drama",104,USA,English,Tony Bill,Patrick Sheane Duncan,A&M Films,"Kathy Bates, Edward Furlong, Clarissa Lassig, Sarah Schaub, Miles Feulner, Amy Sakasitz, T.J. Lowther, Soon-Tek Oh, Tony Campisi, David Jensen, H.E.D. Redford, Melvin Ward, Michael Flynn, Donré Sampson, Frank Gerrish",7.1,2761,"$1,677,807.00","$2,915,633.79",1990-1999
tt0107131,Homeward Bound: The Incredible Journey,1993,1993-10-22,"Adventure, Comedy, Drama",84,USA,English,Duwayne Dunham,"Sheila Burnford, Caroline Thompson",Touchwood Pacific Partners 1,"Don Alder, Ed Bernard, Kevin Chevalia, Anne Christianson, Ted D'Arms, Woody Eney, Kim Greist, Rich Hawkins, Robert Hays, Nurmi Husa, Jane Jones, Veronica Lauren, David MacIntyre, Kit McDonough, Mary Marsh",6.9,39595,"$41,833,324.00","$72,696,473.98",1990-1999
tt0107144,Hot Shots! Part Deux,1993,1993-08-20,"Action, Comedy",86,USA,English,Jim Abrahams,"Jim Abrahams, Pat Proft",Twentieth Century Fox,"Charlie Sheen, Lloyd Bridges, Valeria Golino, Richard Crenna, Brenda Bakke, Miguel Ferrer, Rowan Atkinson, Jerry Haleva, David Wohl, Mitchell Ryan, Michael Colyar, Ryan Stiles, Rosemary Johnston, Ben Lemon, Buck McDancer",6.6,79681,"$38,922,972.00","$67,638,966.99",1990-1999
tt0107148,House of Cards,1993,1993-06-25,Drama,109,"Italy, USA",English,Michael Lessac,"Michael Lessac, Robert Jay Litz",A&M Films,"Kathleen Turner, Tommy Lee Jones, Asha Menina, Shiloh Strong, Esther Rolle, Park Overall, Michael Horse, Anne Pitoniak, Joaquín Martínez, Jacqueline Cassell, John Henderson, Craig Fuller, Rick Marshall, Reuben Valiquette Murray, Emily Russell",6.3,2466,"$322,871.00","$561,073.83",1990-1999
tt0107152,Household Saints,1993,1993-09-15,Drama,124,USA,"English, Italian",Nancy Savoca,"Francine Prose, Richard Guay",Jones Entertainment,"Tracey Ullman, Vincent D'Onofrio, Lili Taylor, Judith Malina, Michael Rispoli, Victor Argo, Michael Imperioli, Rachael Bella, Illeana Douglas, Joe Grifasi, Dale Carman, John Di Benedetto, Marie DeCicco, Nancy Marie, Sam Josepher",7.0,793,"$712,418.00","$1,238,014.86",1990-1999
tt0107199,In Custody,1994,1994-06-03,"Comedy, Drama",126,"UK, India","Urdu, Hindi",Ismail Merchant,"Anita Desai, Anita Desai",Merchant Ivory Productions,"Shashi Kapoor, Shabana Azmi, Om Puri, Sushma Seth, Neena Gupta, Tinnu Anand, Prayag Raj, Parikshat Sahni, Sagar Arya, Alakh Nandan, Yusuf Khurram, Riju Bajaj, Maza Bi, Nayeem Hafizka, Virendra Saxena",7.0,322,"$92,612.00","$156,919.85",1990-1999
tt0107206,In the Line of Fire,1993,1993-08-27,"Action, Crime, Drama",128,USA,English,Wolfgang Petersen,Jeff Maguire,Columbia Pictures,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole, Fred Dalton Thompson, John Mahoney, Gregory Alan Williams, Jim Curley, Sally Hughes, Clyde Kusatsu, Steve Hytner, Tobin Bell, Bob Schott, Juan A. Riojas",7.2,86837,"$102,314,823.00","$177,799,088.30",1990-1999
tt0107207,In the Name of the Father,1993,1993-12-27,"Biography, Drama",133,"Ireland, UK",English,Jim Sheridan,"Gerry Conlon, Terry George",Hell's Kitchen Films,"Alison Crosbie, Daniel Day-Lewis, Philip King, Emma Thompson, Nye Heron, Anthony Brophy, Frankie McCafferty, Paul Warriner, Julian Walsh, Stuart Wolfenden, Jo Connor, Karen Carlisle, Seamus Moran, Billy Byrne, Maureen McBride",8.1,144943,"$25,096,862.00","$43,612,441.01",1990-1999
tt0107211,Indecent Proposal,1993,1993-05-14,"Drama, Romance",117,USA,English,Adrian Lyne,"Jack Engelhard, Amy Holden Jones",Paramount Pictures,"Robert Redford, Demi Moore, Woody Harrelson, Seymour Cassel, Oliver Platt, Billy Bob Thornton, Rip Taylor, Billy Connolly, Joel Brooks, Pierre Epstein, Danny Zorn, Kevin West, Pamela Holt, Tommy Bush, Mariclare Costello",5.9,58200,"$106,614,059.00","$185,270,148.88",1990-1999
tt0107212,Indian Summer,1993,1993-04-23,"Comedy, Drama, Romance",97,"Canada, USA",English,Mike Binder,Mike Binder,Outlaw Productions (I),"Alan Arkin, Matt Craven, Diane Lane, Bill Paxton, Elizabeth Perkins, Kevin Pollak, Sam Raimi, Vincent Spano, Julie Warner, Kimberly Williams-Paisley, Richard Chevolleau, Robert K. Feldmann, Anne Holloway, Cliff Woolner, Emily Creed",6.5,4919,"$14,904,910.00","$25,901,226.54",1990-1999
tt0107247,Jack the Bear,1993,1993-04-02,"Comedy, Drama",99,USA,English,Marshall Herskovitz,"Dan McCall, Steven Zaillian",Twentieth Century Fox,"Danny DeVito, Robert J. Steinmiller Jr., Miko Hughes, Gary Sinise, Art LaFleur, Stefan Gierasch, Erica Yohn, Andrea Marcovicci, Julia Louis-Dreyfus, Reese Witherspoon, Bert Remsen, Carl Gabriel Yorke, Lee Garlington, Lorinne Vozoff, Justin Mosley Spink",6.5,3755,"$5,145,823.00","$8,942,229.59",1990-1999
tt0107254,Jason Goes to Hell: The Final Friday,1993,1993-08-13,"Fantasy, Horror, Thriller",87,USA,English,Adam Marcus,"Jay Huguely, Adam Marcus",New Line Cinema,"John D. LeMay, Kari Keegan, Kane Hodder, Steven Williams, Steven Culp, Erin Gray, Rusty Schwimmer, Richard Gant, Leslie Jordan, Billy Green Bush, Kipp Marcus, Andrew Bloch, Adam Cranner, Allison Smith, Julie Michaels",4.3,26002,"$15,935,068.00","$27,691,398.76",1990-1999
tt0107277,Josh and S.A.M.,1993,1993-11-24,"Adventure, Comedy, Drama",96,USA,English,Billy Weber,Frank Deese,Castle Rock Entertainment,"Jacob Tierney, Noah Fleiss, Martha Plimpton, Stephen Tobolowsky, Joan Allen, Chris Penn, Maury Chaykin, Ronald Guttman, Udo Kier, Sean Baca, Jake Gyllenhaal, Anne Lange, Ann Hearn, Christian Clemenson, Allan Arbus",5.7,1346,"$1,640,220.00","$2,850,316.43",1990-1999
tt0107282,The Joy Luck Club,1993,1993-10-29,Drama,139,"USA, China","English, Mandarin, Cantonese",Wayne Wang,"Amy Tan, Amy Tan",Hollywood Pictures,"Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu, Ming-Na Wen, Tamlyn Tomita, Lauren Tom, Rosalind Chao, Chao Li Chi, Melanie Chang, Victor Wong, Lisa Connolly, Mai Vu, Ying Wu, Meijuan Xi",7.7,14266,"$32,901,136.00","$57,174,432.92",1990-1999
tt0107286,Judgment Night,1993,1993-10-15,"Action, Crime, Drama",110,"Japan, USA",English,Stephen Hopkins,"Lewis Colick, Jere Cunningham",Largo Entertainment,"Emilio Estevez, Cuba Gooding Jr., Denis Leary, Stephen Dorff, Jeremy Piven, Peter Greene, Erik Schrody, Michael Wiseman, Michael DeLorenzo, Relioues Webb, Will Zahrn, Eugene Williams, Christine Harnos, Galyn Görg, Angela Alvarado",6.6,14448,"$12,526,677.00","$21,768,417.17",1990-1999
tt0107290,Jurassic Park,1993,1993-07-16,"Action, Adventure, Sci-Fi",127,USA,"English, Spanish",Steven Spielberg,"Michael Crichton, Michael Crichton",Universal Pictures,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Joseph Mazzello, Ariana Richards, Samuel L. Jackson, Wayne Knight, Gerald R. Molen, Miguel Sandoval, Cameron Thor, Christopher John Fields",8.1,802696,"$402,828,120.00","$700,020,489.47",1990-1999
tt0107302,Kalifornia,1993,1994-06-24,"Crime, Drama, Thriller",117,USA,English,Dominic Sena,"Stephen Levy, Tim Metcalfe",PolyGram Filmed Entertainment,"Brad Pitt, Kathy Larson, David Milford, David Duchovny, John Zarchen, David Rose, Michelle Forbes, Tommy Chappelle, Juliette Lewis, Judson Vaughn, James Michael McDougal, Patricia Sill, Brett Rice, Marisa Raper, Bill Crabb",6.7,48516,"$2,395,231.00","$4,162,347.89",1990-1999
tt0107322,King of the Hill,1993,1993-08-20,"Drama, History",103,USA,English,Steven Soderbergh,"A.E. Hotchner, Steven Soderbergh",Wildwood Enterprises,"Jesse Bradford, Jeroen Krabbé, Lisa Eichhorn, Karen Allen, Spalding Gray, Elizabeth McGovern, Cameron Boyd, Adrien Brody, Joe Chrest, John McConnell, Amber Benson, Kristin Griffith, Chris Samples, Peggy Freisen, Katherine Heigl",7.5,7007,"$1,214,231.00","$2,110,047.78",1990-1999
tt0107362,Last Action Hero,1993,1993-07-30,"Action, Adventure, Comedy",130,USA,English,John McTiernan,"Zak Penn, Adam Leff",Columbia Pictures,"Arnold Schwarzenegger, F. Murray Abraham, Art Carney, Charles Dance, Frank McRae, Tom Noonan, Robert Prosky, Anthony Quinn, Mercedes Ruehl, Austin O'Brien, Ian McKellen, Professor Toru Tanaka, Joan Plowright, Keith Barish, Jim Belushi",6.4,128434,"$50,016,394.00","$86,916,724.21",1990-1999
tt0107387,Leprechaun,1993,1993-07-23,"Comedy, Fantasy, Horror",92,USA,English,Mark Jones,Mark Jones,Trimark Pictures,"Warwick Davis, Jennifer Aniston, Ken Olandt, Mark Holton, Robert Hy Gorman, Shay Duffin, John Sanderford, John Voldstad, Pamela Mant, William Newman, David Permenter, Raymond C. Turner, Heather Kennedy, Tim Garrick, Alexandra Sachs",4.8,21492,"$8,556,940.00","$14,869,948.32",1990-1999
tt0107413,Life with Mikey,1993,1993-06-04,"Comedy, Family",91,USA,English,James Lapine,Marc Lawrence,Touchstone Pictures,"Michael J. Fox, Christina Vidal, Nathan Lane, Cyndi Lauper, David Krumholtz, David Huddleston, Victor Garber, Frances Chaney, Kathryn Grody, Mary Alice, Annabelle Gurwitch, Kathleen McNenny, Jonathan C. Kaplan, Tony Hendra, Mario Todisco",5.6,5093,"$12,440,858.00","$21,619,283.94",1990-1999
tt0107438,Look Who's Talking Now,1993,1994-05-27,"Comedy, Family, Romance",96,USA,English,Tom Ropelewski,"Tom Ropelewski, Leslie Dixon",TriStar Pictures,"John Travolta, Kirstie Alley, David Gallagher, Tabitha Lupien, Lysette Anthony, Olympia Dukakis, Danny DeVito, Diane Keaton, George Segal, Charles Barkley, John Stocker, Elizabeth Leslie, Caroline Elliott, Vanessa Morley, Sandra P. Grant",4.4,26254,"$10,340,263.00","$17,968,944.09",1990-1999
tt0107443,Lost in Yonkers,1993,1993-05-14,"Comedy, Drama",114,USA,English,Martha Coolidge,"Neil Simon, Neil Simon",Columbia Pictures,"Richard Dreyfuss, Mercedes Ruehl, Irene Worth, Brad Stoll, Mike Damus, David Strathairn, Robert Miranda, Jack Laufer, Susan Merson, Illya Haase, Calvin Stillwell, Richard Hagerman, Jesse Vincent, Howard Newstate, Peter Gannon",6.8,2471,"$9,285,189.00","$16,135,473.73",1990-1999
tt0107468,M. Butterfly,1993,1993-10-01,"Drama, Romance",101,USA,"English, Chinese, French, Italian",David Cronenberg,"David Henry Hwang, David Henry Hwang",Geffen Pictures,"Jeremy Irons, John Lone, Barbara Sukowa, Ian Richardson, Annabel Leventon, Shizuko Hoshi, Richard McMillan, Vernon Dobtcheff, David Hemblen, Damir Andrei, Antony Parr, Margaret Ma, Tristram Jellinek, Philip McGough, David Neal",6.8,8094,"$1,498,795.00","$2,604,553.05",1990-1999
tt0107473,Mad Dog and Glory,1993,1993-03-05,"Comedy, Crime, Drama",97,USA,English,John McNaughton,Richard Price,Universal Pictures,"Robert De Niro, Uma Thurman, Bill Murray, David Caruso, Mike Starr, Tom Towles, Kathy Baker, Derek Anunciation, Doug Hara, Evan Lionel, Anthony Cannata, J.J. Johnston, Guy Van Swearingen, Jack Wallace, Richard Belzer",6.2,19490,"$11,081,586.00","$19,257,189.04",1990-1999
tt0107478,Made in America,1993,1993-08-13,Comedy,111,"USA, France","English, Japanese",Richard Benjamin,"Marcia Brandwynne, Nadine Schiff",Canal+,"Whoopi Goldberg, Ted Danson, Will Smith, Nia Long, Paul Rodriguez, Jennifer Tilly, Peggy Rea, Clyde Kusatsu, David Bowe, Jeff Joseph, Rawley Valverde, Fred Mancuso, Charlene Fernetz, Shawn Levy, Lu Leonard",5.0,14945,"$44,942,695.00","$78,099,829.16",1990-1999
